time[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],xf[ft],yf[ft],zf[ft],e0,ex,ey,ez
  4.710000000000e+00,  2.985123111356e-01,  0.000000000000e+00,  2.927070515909e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.264982530127e+01,  0.000000000000e+00, -8.553129025970e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.720000000000e+00,  2.952498930806e-01,  0.000000000000e+00,  2.927078438112e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.265279408244e+01,  0.000000000000e+00, -8.523858280866e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.730000000000e+00,  2.920230986051e-01,  0.000000000000e+00,  2.927085964251e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.265573041788e+01,  0.000000000000e+00, -8.494587458528e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.740000000000e+00,  2.888315393941e-01,  0.000000000000e+00,  2.927093101999e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.265863466186e+01,  0.000000000000e+00, -8.465316562876e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.750000000000e+00,  2.856748313486e-01,  0.000000000000e+00,  2.927099858882e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.266150716483e+01,  0.000000000000e+00, -8.436045597757e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.760000000000e+00,  2.825525945397e-01,  0.000000000000e+00,  2.927106242282e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.266434827339e+01,  0.000000000000e+00, -8.406774566943e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.770000000000e+00,  2.794644531643e-01,  0.000000000000e+00,  2.927112259439e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.266715833037e+01,  0.000000000000e+00, -8.377503474132e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.780000000000e+00,  2.764100355002e-01,  0.000000000000e+00,  2.927117917458e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.266993767487e+01,  0.000000000000e+00, -8.348232322951e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.790000000000e+00,  2.733889738628e-01,  0.000000000000e+00,  2.927123223303e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.267268664227e+01,  0.000000000000e+00, -8.318961116957e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.800000000000e+00,  2.704009045611e-01,  0.000000000000e+00,  2.927128183809e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.267540556432e+01,  0.000000000000e+00, -8.289689859636e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.810000000000e+00,  2.674454678552e-01,  0.000000000000e+00,  2.927132805677e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.267809476914e+01,  0.000000000000e+00, -8.260418554410e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.820000000000e+00,  2.645223079135e-01,  0.000000000000e+00,  2.927137095480e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.268075458126e+01,  0.000000000000e+00, -8.231147204630e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.830000000000e+00,  2.616310727708e-01,  0.000000000000e+00,  2.927141059666e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.268338532171e+01,  0.000000000000e+00, -8.201875813585e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.840000000000e+00,  2.587714142866e-01,  0.000000000000e+00,  2.927144704560e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.268598730797e+01,  0.000000000000e+00, -8.172604384501e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.850000000000e+00,  2.559429881037e-01,  0.000000000000e+00,  2.927148036364e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.268856085410e+01,  0.000000000000e+00, -8.143332920538e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.860000000000e+00,  2.531454536079e-01,  0.000000000000e+00,  2.927151061162e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.269110627071e+01,  0.000000000000e+00, -8.114061424797e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.870000000000e+00,  2.503784738871e-01,  0.000000000000e+00,  2.927153784919e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.269362386502e+01,  0.000000000000e+00, -8.084789900318e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.880000000000e+00,  2.476417156920e-01,  0.000000000000e+00,  2.927156213490e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.269611394092e+01,  0.000000000000e+00, -8.055518350082e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.890000000000e+00,  2.449348493962e-01,  0.000000000000e+00,  2.927158352613e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.269857679897e+01,  0.000000000000e+00, -8.026246777013e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.900000000000e+00,  2.422575489570e-01,  0.000000000000e+00,  2.927160207918e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.270101273646e+01,  0.000000000000e+00, -7.996975183976e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.910000000000e+00,  2.396094918773e-01,  0.000000000000e+00,  2.927161784927e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.270342204743e+01,  0.000000000000e+00, -7.967703573782e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.920000000000e+00,  2.369903591669e-01,  0.000000000000e+00,  2.927163089055e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.270580502271e+01,  0.000000000000e+00, -7.938431949187e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.930000000000e+00,  2.343998353048e-01,  0.000000000000e+00,  2.927164125613e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.270816194998e+01,  0.000000000000e+00, -7.909160312893e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.940000000000e+00,  2.318376082016e-01,  0.000000000000e+00,  2.927164899810e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.271049311374e+01,  0.000000000000e+00, -7.879888667549e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.950000000000e+00,  2.293033691629e-01,  0.000000000000e+00,  2.927165416756e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.271279879543e+01,  0.000000000000e+00, -7.850617015754e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.960000000000e+00,  2.267968128519e-01,  0.000000000000e+00,  2.927165681460e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.271507927340e+01,  0.000000000000e+00, -7.821345360055e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.970000000000e+00,  2.243176372540e-01,  0.000000000000e+00,  2.927165698836e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.271733482296e+01,  0.000000000000e+00, -7.792073702949e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.980000000000e+00,  2.218655436401e-01,  0.000000000000e+00,  2.927165473704e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.271956571642e+01,  0.000000000000e+00, -7.762802046887e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.990000000000e+00,  2.194402365317e-01,  0.000000000000e+00,  2.927165010791e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.272177222312e+01,  0.000000000000e+00, -7.733530394268e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.000000000000e+00,  2.170414236654e-01,  0.000000000000e+00,  2.927164314732e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.272395460946e+01,  0.000000000000e+00, -7.704258747448e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.010000000000e+00,  2.146688159585e-01,  0.000000000000e+00,  2.927163390073e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.272611313894e+01,  0.000000000000e+00, -7.674987108735e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.020000000000e+00,  2.123221274741e-01,  0.000000000000e+00,  2.927162241274e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.272824807218e+01,  0.000000000000e+00, -7.645715480394e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.030000000000e+00,  2.100010753876e-01,  0.000000000000e+00,  2.927160872705e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.273035966694e+01,  0.000000000000e+00, -7.616443864642e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.040000000000e+00,  2.077053799528e-01,  0.000000000000e+00,  2.927159288657e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.273244817821e+01,  0.000000000000e+00, -7.587172263658e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.050000000000e+00,  2.054347644685e-01,  0.000000000000e+00,  2.927157493334e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.273451385814e+01,  0.000000000000e+00, -7.557900679573e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.060000000000e+00,  2.031889552459e-01,  0.000000000000e+00,  2.927155490861e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.273655695618e+01,  0.000000000000e+00, -7.528629114482e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.070000000000e+00,  2.009676815754e-01,  0.000000000000e+00,  2.927153285282e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.273857771903e+01,  0.000000000000e+00, -7.499357570433e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.080000000000e+00,  1.987706756951e-01,  0.000000000000e+00,  2.927150880564e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.274057639070e+01,  0.000000000000e+00, -7.470086049440e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.090000000000e+00,  1.965976727583e-01,  0.000000000000e+00,  2.927148280598e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.274255321255e+01,  0.000000000000e+00, -7.440814553473e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.100000000000e+00,  1.944484108024e-01,  0.000000000000e+00,  2.927145489198e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.274450842330e+01,  0.000000000000e+00, -7.411543084466e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.110000000000e+00,  1.923226307171e-01,  0.000000000000e+00,  2.927142510105e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.274644225904e+01,  0.000000000000e+00, -7.382271644314e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.120000000000e+00,  1.902200762141e-01,  0.000000000000e+00,  2.927139346989e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.274835495333e+01,  0.000000000000e+00, -7.353000234877e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.130000000000e+00,  1.881404937962e-01,  0.000000000000e+00,  2.927136003447e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.275024673714e+01,  0.000000000000e+00, -7.323728857976e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.140000000000e+00,  1.860836327270e-01,  0.000000000000e+00,  2.927132483008e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.275211783894e+01,  0.000000000000e+00, -7.294457515398e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.150000000000e+00,  1.840492450014e-01,  0.000000000000e+00,  2.927128789132e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.275396848470e+01,  0.000000000000e+00, -7.265186208894e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.160000000000e+00,  1.820370853154e-01,  0.000000000000e+00,  2.927124925212e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.275579889793e+01,  0.000000000000e+00, -7.235914940182e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.170000000000e+00,  1.800469110374e-01,  0.000000000000e+00,  2.927120894576e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.275760929969e+01,  0.000000000000e+00, -7.206643710945e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.180000000000e+00,  1.780784821789e-01,  0.000000000000e+00,  2.927116700487e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.275939990864e+01,  0.000000000000e+00, -7.177372522835e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.190000000000e+00,  1.761315613658e-01,  0.000000000000e+00,  2.927112346145e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.276117094103e+01,  0.000000000000e+00, -7.148101377470e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.200000000000e+00,  1.742059138104e-01,  0.000000000000e+00,  2.927107834687e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.276292261078e+01,  0.000000000000e+00, -7.118830276436e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.210000000000e+00,  1.723013072829e-01,  0.000000000000e+00,  2.927103169192e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.276465512944e+01,  0.000000000000e+00, -7.089559221289e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.220000000000e+00,  1.704175120840e-01,  0.000000000000e+00,  2.927098352676e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.276636870629e+01,  0.000000000000e+00, -7.060288213556e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.230000000000e+00,  1.685543010174e-01,  0.000000000000e+00,  2.927093388099e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.276806354830e+01,  0.000000000000e+00, -7.031017254729e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.240000000000e+00,  1.667114493624e-01,  0.000000000000e+00,  2.927088278363e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.276973986018e+01,  0.000000000000e+00, -7.001746346277e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.250000000000e+00,  1.648887348473e-01,  0.000000000000e+00,  2.927083026312e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.277139784441e+01,  0.000000000000e+00, -6.972475489637e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.260000000000e+00,  1.630859376229e-01,  0.000000000000e+00,  2.927077634738e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.277303770126e+01,  0.000000000000e+00, -6.943204686216e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.270000000000e+00,  1.613028402359e-01,  0.000000000000e+00,  2.927072106376e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.277465962883e+01,  0.000000000000e+00, -6.913933937398e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.280000000000e+00,  1.595392276030e-01,  0.000000000000e+00,  2.927066443909e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.277626382302e+01,  0.000000000000e+00, -6.884663244536e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.290000000000e+00,  1.577948869852e-01,  0.000000000000e+00,  2.927060649969e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.277785047762e+01,  0.000000000000e+00, -6.855392608958e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.300000000000e+00,  1.560696079627e-01,  0.000000000000e+00,  2.927054727136e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.277941978429e+01,  0.000000000000e+00, -6.826122031966e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.310000000000e+00,  1.543631824090e-01,  0.000000000000e+00,  2.927048677938e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.278097193262e+01,  0.000000000000e+00, -6.796851514836e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.320000000000e+00,  1.526754044665e-01,  0.000000000000e+00,  2.927042504858e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.278250711010e+01,  0.000000000000e+00, -6.767581058820e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.330000000000e+00,  1.510060705219e-01,  0.000000000000e+00,  2.927036210327e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.278402550219e+01,  0.000000000000e+00, -6.738310665144e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.340000000000e+00,  1.493549791816e-01,  0.000000000000e+00,  2.927029796731e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.278552729232e+01,  0.000000000000e+00, -6.709040335010e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.350000000000e+00,  1.477219312475e-01,  0.000000000000e+00,  2.927023266408e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.278701266192e+01,  0.000000000000e+00, -6.679770069598e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.360000000000e+00,  1.461067296934e-01,  0.000000000000e+00,  2.927016621652e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.278848179043e+01,  0.000000000000e+00, -6.650499870064e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.370000000000e+00,  1.445091796416e-01,  0.000000000000e+00,  2.927009864711e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.278993485535e+01,  0.000000000000e+00, -6.621229737539e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.380000000000e+00,  1.429290883388e-01,  0.000000000000e+00,  2.927002997792e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.279137203222e+01,  0.000000000000e+00, -6.591959673136e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.390000000000e+00,  1.413662651338e-01,  0.000000000000e+00,  2.926996023055e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.279279349468e+01,  0.000000000000e+00, -6.562689677943e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.400000000000e+00,  1.398205214542e-01,  0.000000000000e+00,  2.926988942622e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.279419941445e+01,  0.000000000000e+00, -6.533419753027e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.410000000000e+00,  1.382916707840e-01,  0.000000000000e+00,  2.926981758570e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.279558996141e+01,  0.000000000000e+00, -6.504149899436e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.420000000000e+00,  1.367795286412e-01,  0.000000000000e+00,  2.926974472939e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.279696530356e+01,  0.000000000000e+00, -6.474880118194e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.430000000000e+00,  1.352839125556e-01,  0.000000000000e+00,  2.926967087726e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.279832560707e+01,  0.000000000000e+00, -6.445610410309e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.440000000000e+00,  1.338046420472e-01,  0.000000000000e+00,  2.926959604893e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.279967103630e+01,  0.000000000000e+00, -6.416340776765e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.450000000000e+00,  1.323415386042e-01,  0.000000000000e+00,  2.926952026359e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.280100175380e+01,  0.000000000000e+00, -6.387071218530e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.460000000000e+00,  1.308944256619e-01,  0.000000000000e+00,  2.926944354010e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.280231792037e+01,  0.000000000000e+00, -6.357801736551e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.470000000000e+00,  1.294631285811e-01,  0.000000000000e+00,  2.926936589693e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.280361969504e+01,  0.000000000000e+00, -6.328532331756e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.480000000000e+00,  1.280474746279e-01,  0.000000000000e+00,  2.926928735220e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.280490723509e+01,  0.000000000000e+00, -6.299263005058e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.490000000000e+00,  1.266472929523e-01,  0.000000000000e+00,  2.926920792366e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.280618069610e+01,  0.000000000000e+00, -6.269993757347e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.500000000000e+00,  1.252624145678e-01,  0.000000000000e+00,  2.926912762872e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.280744023196e+01,  0.000000000000e+00, -6.240724589499e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.510000000000e+00,  1.238926723316e-01,  0.000000000000e+00,  2.926904648448e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.280868599485e+01,  0.000000000000e+00, -6.211455502372e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.520000000000e+00,  1.225379009239e-01,  0.000000000000e+00,  2.926896450765e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.280991813531e+01,  0.000000000000e+00, -6.182186496808e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.530000000000e+00,  1.211979368287e-01,  0.000000000000e+00,  2.926888171467e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.281113680222e+01,  0.000000000000e+00, -6.152917573629e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.540000000000e+00,  1.198726183136e-01,  0.000000000000e+00,  2.926879812163e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.281234214286e+01,  0.000000000000e+00, -6.123648733645e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.550000000000e+00,  1.185617854107e-01,  0.000000000000e+00,  2.926871374430e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.281353430287e+01,  0.000000000000e+00, -6.094379977647e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.560000000000e+00,  1.172652798974e-01,  0.000000000000e+00,  2.926862859816e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.281471342633e+01,  0.000000000000e+00, -6.065111306413e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.570000000000e+00,  1.159829452774e-01,  0.000000000000e+00,  2.926854269839e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.281587965571e+01,  0.000000000000e+00, -6.035842720702e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.580000000000e+00,  1.147146267619e-01,  0.000000000000e+00,  2.926845605984e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.281703313195e+01,  0.000000000000e+00, -6.006574221262e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.590000000000e+00,  1.134601712506e-01,  0.000000000000e+00,  2.926836869712e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.281817399445e+01,  0.000000000000e+00, -5.977305808824e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.600000000000e+00,  1.122194273143e-01,  0.000000000000e+00,  2.926828062451e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  4.281930238108e+01,  0.000000000000e+00, -5.948037484104e+01,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
